Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Brazil,BRA,1966,Surface area (sq. km),AG.SRF.TOTL.K2,8515770
Brazil,BRA,1965,Surface area (sq. km),AG.SRF.TOTL.K2,8515770
Brazil,BRA,1964,Surface area (sq. km),AG.SRF.TOTL.K2,8515770
Brazil,BRA,1963,Surface area (sq. km),AG.SRF.TOTL.K2,8515770
Brazil,BRA,1962,Surface area (sq. km),AG.SRF.TOTL.K2,8515770
Brazil,BRA,1961,Surface area (sq. km),AG.SRF.TOTL.K2,8515770
Brazil,BRA,2017,Cereal yield (kg per hectare),AG.YLD.CREL.KG,5208.5
Brazil,BRA,2016,Cereal yield (kg per hectare),AG.YLD.CREL.KG,4180.8
Brazil,BRA,2015,Cereal yield (kg per hectare),AG.YLD.CREL.KG,5000.2
Brazil,BRA,2014,Cereal yield (kg per hectare),AG.YLD.CREL.KG,4640.4
Brazil,BRA,2013,Cereal yield (kg per hectare),AG.YLD.CREL.KG,4826.4
Brazil,BRA,2012,Cereal yield (kg per hectare),AG.YLD.CREL.KG,4584.5
Brazil,BRA,2011,Cereal yield (kg per hectare),AG.YLD.CREL.KG,4037.5
Brazil,BRA,2010,Cereal yield (kg per hectare),AG.YLD.CREL.KG,4040.6
Brazil,BRA,2009,Cereal yield (kg per hectare),AG.YLD.CREL.KG,3532.1
Brazil,BRA,2008,Cereal yield (kg per hectare),AG.YLD.CREL.KG,3831.3
Brazil,BRA,2007,Cereal yield (kg per hectare),AG.YLD.CREL.KG,3553.1
Brazil,BRA,2006,Cereal yield (kg per hectare),AG.YLD.CREL.KG,3210.5
Brazil,BRA,2005,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2882.6
Brazil,BRA,2004,Cereal yield (kg per hectare),AG.YLD.CREL.KG,3131.8
Brazil,BRA,2003,Cereal yield (kg per hectare),AG.YLD.CREL.KG,3385.4
Brazil,BRA,2002,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2844.8
Brazil,BRA,2001,Cereal yield (kg per hectare),AG.YLD.CREL.KG,3147.6
Brazil,BRA,2000,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2643.3
Brazil,BRA,1999,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2732
Brazil,BRA,1998,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2580.4
Brazil,BRA,1997,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2521.8
Brazil,BRA,1996,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2422.2
Brazil,BRA,1995,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2513.1
Brazil,BRA,1994,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2285
Brazil,BRA,1993,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2354.6
Brazil,BRA,1992,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2142.5
Brazil,BRA,1991,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1850.7
Brazil,BRA,1990,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1755.1
Brazil,BRA,1989,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1999.7
Brazil,BRA,1988,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1858.8
Brazil,BRA,1987,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1882.1
Brazil,BRA,1986,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1664.7
Brazil,BRA,1985,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1827.8
Brazil,BRA,1984,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1677.3
Brazil,BRA,1983,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1614.6
Brazil,BRA,1982,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1544.8
Brazil,BRA,1981,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1611.1
Brazil,BRA,1980,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1575.7
Brazil,BRA,1979,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1301.3
Brazil,BRA,1978,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1210.1
Brazil,BRA,1977,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1452.5
Brazil,BRA,1976,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1444.6
Brazil,BRA,1975,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1358.8
Brazil,BRA,1974,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1455.8
Brazil,BRA,1973,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1411.7
Brazil,BRA,1972,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1299.7
Brazil,BRA,1971,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1290.8
Brazil,BRA,1970,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1408.8
Brazil,BRA,1969,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1302.8
Brazil,BRA,1968,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1350.5
Brazil,BRA,1967,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1402.2
Brazil,BRA,1966,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1321.3
Brazil,BRA,1965,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1428.3
Brazil,BRA,1964,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1256.4
Brazil,BRA,1963,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1322.4
Brazil,BRA,1962,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1381.5
Brazil,BRA,1961,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1346.3
Brazil,BRA,2018,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100
Brazil,BRA,2017,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100
Brazil,BRA,2016,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,98.4671299794553
Brazil,BRA,2015,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,98.2324092437609
Brazil,BRA,2014,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,97.9100770443521
Brazil,BRA,2013,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,97.5020334516603
Brazil,BRA,2012,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,97.2218134711631
Brazil,BRA,2011,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,96.1905874295669
Brazil,BRA,2010,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,93.4678453792054
Brazil,BRA,2009,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,93.6173981814944
Brazil,BRA,2008,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,91.852255858914
Brazil,BRA,2007,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,89.7762109860306
Brazil,BRA,2006,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,87.1654186720447
Brazil,BRA,2005,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,84.8305345115422
Brazil,BRA,2004,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,83.4505451004087
Brazil,BRA,2003,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,85.3215354534796
Brazil,BRA,2002,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,84.1179544418392
Brazil,BRA,2001,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,81.8757629639867
Brazil,BRA,2000,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,71.8931120681599
Brazil,BRA,1999,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,76.5073551123924
Brazil,BRA,1998,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,74.6887052208251
Brazil,BRA,1997,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,71.8385840283646
Brazil,BRA,1996,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,71.0417639637788
Brazil,BRA,1995,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,67.946114285024
Brazil,BRA,1994,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,82.5525841110202
Brazil,BRA,1993,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,64.3043978721134
Brazil,BRA,1992,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,62.0133014337249
Brazil,BRA,1991,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,87.0284203742348
Brazil,BRA,1990,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,58.9484320241383
Brazil,BRA,2008,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,315949.829233674
Brazil,BRA,2007,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,308631.68297679
Brazil,BRA,2006,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,302080.482937158
Brazil,BRA,2005,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,302675.36265371
Brazil,BRA,2004,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,299045.890692919
Brazil,BRA,2003,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,282633.414705733
Brazil,BRA,2002,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,271907.790543556
Brazil,BRA,2001,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,258561.473818476
Brazil,BRA,2000,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,245526.101670557
Brazil,BRA,1999,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,247020.042820045
Brazil,BRA,1998,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,251275.352437731
Brazil,BRA,1997,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,245648.022188653
Brazil,BRA,1996,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,244335.586141214
Brazil,BRA,1995,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,253110.208979081
Brazil,BRA,1994,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,241140.155425383
Brazil,BRA,1993,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,238006.976633004
Brazil,BRA,1992,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,230681.181202529
Brazil,BRA,1991,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,220055.865807697
Brazil,BRA,1990,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,209548.16538295
Brazil,BRA,1989,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,206009.151935758
Brazil,BRA,1988,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,201865.828571732
Brazil,BRA,1987,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,201195.927306403
Brazil,BRA,1986,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,192176.581320067
Brazil,BRA,1985,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,184605.474666271
Brazil,BRA,1984,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,183090.131792761
Brazil,BRA,1983,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,182115.250709466
Brazil,BRA,1982,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,182728.549770441
Brazil,BRA,1981,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,179450.108088937
Brazil,BRA,1980,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,178343.645257861
Brazil,BRA,1979,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,164248.045563711
Brazil,BRA,1978,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,161237.196841558
Brazil,BRA,1977,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,160137.246939449
Brazil,BRA,1976,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,160831.360086477
Brazil,BRA,1975,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,144423.221151313
Brazil,BRA,1974,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,138376.956880129
Brazil,BRA,1973,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,131433.204276234
Brazil,BRA,1972,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,130687.117914032
Brazil,BRA,1971,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,123039.212885306
Brazil,BRA,1970,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,126426.68994488
Brazil,BRA,1969,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,0
Brazil,BRA,2008,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,74.9655552682756
Brazil,BRA,2007,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,74.7877112067767
Brazil,BRA,2006,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,74.1640314197788
Brazil,BRA,2005,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,61.4773980886448
Brazil,BRA,2004,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,65.0733520239099
Brazil,BRA,2003,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,67.4365714742508
Brazil,BRA,2002,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,70.0309555625384
Brazil,BRA,2001,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,70.3327495385189
Brazil,BRA,2000,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,71.5763195522675
Brazil,BRA,1999,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,68.3066423013447
Brazil,BRA,1998,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,66.6721553265294
Brazil,BRA,1997,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,69.2209995600291
Brazil,BRA,1996,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,69.6960650538444
Brazil,BRA,1995,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,71.2914208641042
Brazil,BRA,1994,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,72.0397677620853
Brazil,BRA,1993,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,66.740596058215
Brazil,BRA,1992,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,67.8190817959937
Brazil,BRA,1991,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,67.8382855475463
Brazil,BRA,1990,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,65.5497611293083
Brazil,BRA,1989,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,66.5283901929101
Brazil,BRA,1988,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,66.59359437726
Brazil,BRA,1987,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,64.1560462578293
Brazil,BRA,1986,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,66.4414508681542
Brazil,BRA,1985,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,66.6609401103053
Brazil,BRA,1984,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,68.2454028942534
Brazil,BRA,1983,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,64.9912569667813
Brazil,BRA,1982,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,66.2007194246985
Brazil,BRA,1981,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,66.9040743005508
Brazil,BRA,1980,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,64.7418204073274
Brazil,BRA,1979,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,64.6365926424428
Brazil,BRA,1978,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,65.8861302632624
Brazil,BRA,1977,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,69.4816972584538
Brazil,BRA,1976,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,64.6792246788694
Brazil,BRA,1975,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,64.8655832702957
Brazil,BRA,1974,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,66.9014522934143
Brazil,BRA,1973,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,68.0493332830604
Brazil,BRA,1972,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,64.5971390156897
Brazil,BRA,1971,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,67.892318962023
Brazil,BRA,1970,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,60.8590140152599
Brazil,BRA,2008,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,155716.6673
Brazil,BRA,2007,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,153429.9616
Brazil,BRA,2006,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,149354.8566
Brazil,BRA,2005,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,157461.5178
Brazil,BRA,2004,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,155547.8134
Brazil,BRA,2003,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,148232.8271
Brazil,BRA,2002,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,139881.9293
Brazil,BRA,2001,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,132119.272
Brazil,BRA,2000,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,122725.1994
Brazil,BRA,1999,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,124752.1623
Brazil,BRA,1998,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,129174.892
Brazil,BRA,1997,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,119443.2077
Brazil,BRA,1996,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,115466.3169
Brazil,BRA,1995,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,119962.0981
Brazil,BRA,1994,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,114224.2492
Brazil,BRA,1993,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,116477.1122
Brazil,BRA,1992,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,109704.7375
Brazil,BRA,1991,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,103212.2649
Brazil,BRA,1990,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,102539.9865
Brazil,BRA,1989,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,100184.8576
Brazil,BRA,1988,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,96225.9189
Brazil,BRA,1987,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,99505.6414
Brazil,BRA,1986,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,91378.4706
Brazil,BRA,1985,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,88911.3263
Brazil,BRA,1984,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,85673.0353
Brazil,BRA,1983,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,86659.3933
Brazil,BRA,1982,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,86904.5413
Brazil,BRA,1981,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,85266.4951
Brazil,BRA,1980,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,88102.7688
Brazil,BRA,1979,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,80564.5918
Brazil,BRA,1978,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,77141.268
Brazil,BRA,1977,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,75071.4445
Brazil,BRA,1976,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,76966.7938
Brazil,BRA,1975,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,68844.1521
Brazil,BRA,1974,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,64151.0683
Brazil,BRA,1973,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,58990.9633
Brazil,BRA,1972,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,61217.4329
Brazil,BRA,1971,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,54327.7325
Brazil,BRA,1970,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,60325.5102
Brazil,BRA,1969,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,0
Brazil,BRA,2008,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,81.5450548951043
Brazil,BRA,2007,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,80.8749624168268
Brazil,BRA,2006,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,79.7621752453922
Brazil,BRA,2005,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,66.0668419984704
Brazil,BRA,2004,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,70.4265224171157
Brazil,BRA,2003,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,72.9841735732711
Brazil,BRA,2002,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,74.5154494637151
Brazil,BRA,2001,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,72.4140087129682
Brazil,BRA,2000,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,72.6728884466905
Brazil,BRA,1999,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,68.7266807390026
Brazil,BRA,1998,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,66.8878426512866
Brazil,BRA,1997,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,69.1477008833231
Brazil,BRA,1996,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,68.5575853399055
Brazil,BRA,1995,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,69.6756734858497
Brazil,BRA,1994,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,70.4825823729138
Brazil,BRA,1993,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,65.5028076420862
Brazil,BRA,1992,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,66.0329169807659
Brazil,BRA,1991,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,65.7963697087072
Brazil,BRA,1990,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,65.3849871611645
Brazil,BRA,1989,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,66.6455552370602
Brazil,BRA,1988,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,66.0260291368077
Brazil,BRA,1987,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,63.5434529559888
Brazil,BRA,1986,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,65.0977805260485
Brazil,BRA,1985,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,65.9466904875228
Brazil,BRA,1984,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,66.0066659979173
Brazil,BRA,1983,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,61.8851650808691
Brazil,BRA,1982,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,62.6166462662831
Brazil,BRA,1981,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,62.9794291732973
Brazil,BRA,1980,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,61.7487832858235
Brazil,BRA,1979,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,61.0506214630869
Brazil,BRA,1978,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,61.1691424273188
Brazil,BRA,1977,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,64.1438035048313
Brazil,BRA,1976,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,59.7560898122453
